-0000011.669888 -0000000.249456 -0000000.038613 00000005.642278 00000007.012926
-0000012.145359 00000003.872515 00000004.019009 00000012.550223 -0000002.621693
00000008.960056 -0000000.016092 -0000000.562617 00000015.599205 -0000000.361083
00000014.456594 -0000013.322599 -0000013.313159 -0000019.182358 00000001.948441
-0000034.163129 00000006.558228 00000006.389304 -0000039.633775 00000048.753821
-0000013.934725 -0000007.519114 -0000007.329937 00000011.234843 00000004.198010
00000009.273137 -0000027.453354 -0000027.124823 -0000005.129141 00000026.243805
00000009.617660 00000013.975671 00000014.221053 00000029.918973 00000018.547957
-0000004.539204 -0000002.561855 -0000002.881559 -0000048.449138 -0000006.024052
-0000006.996530 -0000003.499494 -0000004.001873 00000025.095392 -0000000.873080
-0000001.834595 -0000024.983553 -0000024.442274 -0000005.016328 00000003.491228
-0000015.516551 00000001.166713 00000001.190491 -0000023.617902 -0000002.510977
00000002.785250 -0000003.971537 -0000004.621931 00000019.081904 -0000002.339924
-0000011.060982 -0000001.113953 -0000000.611457 -0000003.284909 -0000007.897714
-0000023.032224 -0000007.876164 -0000008.074158 -0000001.024627 -0000002.299194
